company,org,model_id,downloads,likes,pipeline_tag,library_name,created_at,tags
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/DeepSeek-V4-Pro-NVFP4,268,2,text-generation,transformers,2026-06-30T11:13:51.000Z,transformers; safetensors; deepseek_v4; text-generation; nvfp4; ocp-mx; quantization; amd-quark; moe; deepseek; en; zh; base_model:deepseek-ai/DeepSeek-V4-Pro; base_model:quantized:deepseek-ai/DeepSeek-V4-Pro; license:mit; endpoints_compatible; 8-bit; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/zebra_qwen3_7MLA21GDN_noT_SFT_1M_combined_fCE,77,1,text-generation,transformers,2026-06-30T13:53:10.000Z,transformers; safetensors; llama; text-generation; alignment-handbook; generated_from_trainer; conversational; dataset:JunxiongWang/sftdatasetv3; dataset:amd/OpenMathInstruct-2_ZebraLlama_2M; dataset:amd/Zebra_Llama_OpenThoughts-114k-math; dataset:amd/OpenR1-Math-220K; dataset:amd/Zebra_Llama_ChatQA2-Long-SFT_long_sft_QA; base_model:Qwen/Qwen3-1.7B; base_model:finetune:Qwen/Qwen3-1.7B; license:apache-2.0; text-generation-inference; endpoints_compatible; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Mixtral-8x7B-Instruct-v0.1-w8a8-llmcompressor-v0.10.0.2,804,0,text-generation,transformers,2026-07-03T09:27:55.000Z,transformers; safetensors; mixtral; text-generation; quantized; int8; w8a8; dynamic-quantization; 8-bit; llm-compressor; zendnn; compressed-tensors; amd; cpu-inference; conversational; en; base_model:mistralai/Mixtral-8x7B-Instruct-v0.1; base_model:quantized:mistralai/Mixtral-8x7B-Instruct-v0.1; license:apache-2.0; text-generation-inference; endpoints_compatible; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/tiny-qwen3-moe-w8a8-int8,2094,0,text-generation,transformers,2026-07-17T00:05:30.000Z,transformers; safetensors; qwen3_moe; text-generation; vllm_ci; conversational; license:apache-2.0; endpoints_compatible; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/gemma-4-12B-it-w8a8-llmcompressor,472,0,text-generation,transformers,2026-07-21T13:08:35.000Z,transformers; safetensors; gemma4_unified; image-text-to-text; quantized; int8; w8a8; dynamic-quantization; 8-bit; llm-compressor; zendnn; compressed-tensors; amd; cpu-inference; text-generation; conversational; en; base_model:RedHatAI/gemma-4-12B-it; base_model:quantized:RedHatAI/gemma-4-12B-it; license:gemma; endpoints_compatible; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Phi-4-reasoning-plus-w8a8-llmcompressor,509,0,text-generation,transformers,2026-07-21T13:14:11.000Z,transformers; safetensors; phi3; text-generation; quantized; int8; w8a8; dynamic-quantization; 8-bit; llm-compressor; zendnn; compressed-tensors; amd; cpu-inference; conversational; en; base_model:microsoft/Phi-4-reasoning-plus; base_model:quantized:microsoft/Phi-4-reasoning-plus; license:mit; text-generation-inference; endpoints_compatible; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/DeepSeek-V4-Flash-EXTENSOR,138,2,text-generation,,2026-07-21T19:41:24.000Z,gguf; extensor; mixture-of-experts; quantized; deepseek-v4; mxfp4; text-generation; base_model:deepseek-ai/DeepSeek-V4-Flash-0731; base_model:quantized:deepseek-ai/DeepSeek-V4-Flash-0731; license:mit; endpoints_compatible; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/GLM-5.2-EXTENSOR,133,1,,,2026-07-21T19:42:06.000Z,gguf; license:mit; endpoints_compatible; region:us; conversational
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.1-8B_rai_1.8.0_hybrid,64,0,text-generation,,2026-07-22T22:37:26.000Z,onnx; llama; amd; ryzenai; hybrid; text-generation; en; license:llama3.1; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Gemma-3-4b_rai_1.8.0_npu_16K,57,1,text-generation,,2026-07-22T22:38:09.000Z,onnx; amd; ryzenai; npu_16K; text-generation; conversational; en; license:gemma; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.2-1B_rai_1.8.0_hybrid,26,0,text-generation,,2026-07-22T22:38:27.000Z,onnx; llama; amd; ryzenai; hybrid; text-generation; en; license:llama3.2; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.2-1B-Instruct_rai_1.8.0_hybrid,33,0,text-generation,,2026-07-22T22:38:53.000Z,onnx; llama; amd; ryzenai; hybrid; text-generation; conversational; en; license:llama3.2; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.2-3B_rai_1.8.0_hybrid,35,0,text-generation,,2026-07-22T22:39:19.000Z,onnx; llama; amd; ryzenai; hybrid; text-generation; en; license:llama3.2; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.2-3B-Instruct_rai_1.8.0_hybrid,19,0,text-generation,,2026-07-22T22:40:00.000Z,onnx; llama; amd; ryzenai; hybrid; text-generation; conversational; en; license:llama3.2; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Meta-Llama-3-8B_rai_1.8.0_hybrid,19,0,text-generation,,2026-07-22T22:40:35.000Z,onnx; llama; amd; ryzenai; hybrid; text-generation; en; license:llama3; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Meta-Llama-3.1-8B-Instruct_rai_1.8.0_hybrid,15,0,text-generation,,2026-07-22T22:41:37.000Z,onnx; llama; amd; ryzenai; hybrid; text-generation; conversational; en; license:llama3.1; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Mistral-7B-Instruct-v0.2_rai_1.8.0_hybrid,18,0,text-generation,,2026-07-22T22:42:35.000Z,onnx; mistral; amd; ryzenai; hybrid; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Mistral-7B-Instruct-v0.3_rai_1.8.0_hybrid,19,0,text-generation,,2026-07-22T22:43:34.000Z,onnx; mistral; amd; ryzenai; hybrid; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Phi-3.5-mini-instruct_rai_1.8.0_hybrid,14,0,text-generation,,2026-07-22T22:44:34.000Z,onnx; phi3; amd; ryzenai; hybrid; text-generation; conversational; custom_code; en; license:mit; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Phi-4-mini-instruct_rai_1.8.0_hybrid,19,0,text-generation,,2026-07-22T22:45:26.000Z,onnx; phi3; amd; ryzenai; hybrid; text-generation; conversational; custom_code; en; license:mit; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.1-8B_rai_1.8.0_npu_16K,11,0,text-generation,,2026-07-22T22:45:32.000Z,onnx; llama; amd; ryzenai; npu_16K; text-generation; en; license:llama3.1; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen-2.5_1.5B_Instruct_rai_1.8.0_hybrid,25,0,text-generation,,2026-07-22T22:46:04.000Z,onnx; qwen2; amd; ryzenai; hybrid; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-0.5B-Instruct_rai_1.8.0_hybrid,13,0,text-generation,,2026-07-22T22:46:27.000Z,onnx; qwen2; amd; ryzenai; hybrid; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-7B-Instruct_rai_1.8.0_hybrid,22,0,text-generation,,2026-07-22T22:46:40.000Z,onnx; qwen2; amd; ryzenai; hybrid; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-Coder-1.5B-Instruct_rai_1.8.0_hybrid,13,0,text-generation,,2026-07-22T22:47:33.000Z,onnx; qwen2; amd; ryzenai; hybrid; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-Coder-7B-Instruct_rai_1.8.0_hybrid,14,0,text-generation,,2026-07-22T22:47:50.000Z,onnx; qwen2; amd; ryzenai; hybrid; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5_3B_Instruct_rai_1.8.0_hybrid,26,0,text-generation,,2026-07-22T22:48:37.000Z,onnx; qwen2; amd; ryzenai; hybrid; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen3-1.7B_rai_1.8.0_hybrid,26,0,text-generation,,2026-07-22T22:49:05.000Z,onnx; qwen3; amd; ryzenai; hybrid; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen3-4B_rai_1.8.0_hybrid,31,0,text-generation,,2026-07-22T22:49:30.000Z,onnx; qwen3; amd; ryzenai; hybrid; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen3-8B_rai_1.8.0_hybrid,39,0,text-generation,,2026-07-22T22:50:07.000Z,onnx; qwen3; amd; ryzenai; hybrid; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/SmolLM2-135M-Instruct_rai_1.8.0_hybrid,14,0,text-generation,,2026-07-22T22:51:06.000Z,onnx; llama; amd; ryzenai; hybrid; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.2-1B-Instruct_rai_1.8.0_npu_16K,20,0,text-generation,,2026-07-22T22:51:30.000Z,onnx; llama; amd; ryzenai; npu_16K; text-generation; conversational; en; license:llama3.2; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.2-1B_rai_1.8.0_npu_16K,14,0,text-generation,,2026-07-22T22:52:18.000Z,onnx; llama; amd; ryzenai; npu_16K; text-generation; en; license:llama3.2; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.2-3B-Instruct_rai_1.8.0_npu_16K,23,0,text-generation,,2026-07-22T22:53:04.000Z,onnx; llama; amd; ryzenai; npu_16K; text-generation; conversational; en; license:llama3.2; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.2-3B_rai_1.8.0_npu_16K,9,0,text-generation,,2026-07-22T22:54:54.000Z,onnx; llama; amd; ryzenai; npu_16K; text-generation; en; license:llama3.2; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Meta-Llama-3-8B_rai_1.8.0_npu_16K,14,0,text-generation,,2026-07-22T22:56:31.000Z,onnx; llama; amd; ryzenai; npu_16K; text-generation; en; license:llama3; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Meta-Llama-3.1-8B-Instruct_rai_1.8.0_npu_16K,14,0,text-generation,,2026-07-22T23:00:16.000Z,onnx; llama; amd; ryzenai; npu_16K; text-generation; conversational; en; license:llama3.1; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Mistral-7B-Instruct-v0.3_rai_1.8.0_npu_16K,25,0,text-generation,,2026-07-22T23:08:04.000Z,onnx; mistral; amd; ryzenai; npu_16K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Phi-3.5-mini-instruct_rai_1.8.0_npu_16K,14,0,text-generation,,2026-07-22T23:11:52.000Z,onnx; phi3; amd; ryzenai; npu_16K; text-generation; conversational; custom_code; en; license:mit; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Phi-4-mini-instruct_rai_1.8.0_npu_16K,10,0,text-generation,,2026-07-22T23:14:05.000Z,onnx; phi3; amd; ryzenai; npu_16K; text-generation; conversational; custom_code; en; license:mit; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen-2.5_1.5B_Instruct_rai_1.8.0_npu_16K,17,0,text-generation,,2026-07-22T23:16:14.000Z,onnx; qwen2; amd; ryzenai; npu_16K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-0.5B-Instruct_rai_1.8.0_npu_16K,9,0,text-generation,,2026-07-22T23:17:29.000Z,onnx; qwen2; amd; ryzenai; npu_16K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-7B-Instruct_rai_1.8.0_npu_16K,21,0,text-generation,,2026-07-22T23:18:11.000Z,onnx; qwen2; amd; ryzenai; npu_16K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-Coder-1.5B-Instruct_rai_1.8.0_npu_16K,9,0,text-generation,,2026-07-22T23:22:23.000Z,onnx; qwen2; amd; ryzenai; npu_16K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-Coder-7B-Instruct_rai_1.8.0_npu_16K,19,1,text-generation,,2026-07-22T23:23:38.000Z,onnx; qwen2; amd; ryzenai; npu_16K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5_3B_Instruct_rai_1.8.0_npu_16K,11,0,text-generation,,2026-07-22T23:27:37.000Z,onnx; qwen2; amd; ryzenai; npu_16K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen3-1.7B_rai_1.8.0_npu_16K,18,0,text-generation,,2026-07-22T23:29:39.000Z,onnx; qwen3; amd; ryzenai; npu_16K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen3-4B_rai_1.8.0_npu_16K,26,0,text-generation,,2026-07-22T23:30:51.000Z,onnx; qwen3; amd; ryzenai; npu_16K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen3-8B_rai_1.8.0_npu_16K,37,0,text-generation,,2026-07-22T23:33:13.000Z,onnx; qwen3; amd; ryzenai; npu_16K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/SmolLM2-135M-Instruct_rai_1.8.0_npu_16K,15,0,text-generation,,2026-07-22T23:39:57.000Z,onnx; llama; amd; ryzenai; npu_16K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/VideoChat-Flash-Qwen2_5-7B_InternVideo2-1B_rai_1.8.0_npu_16K,7,0,text-generation,,2026-07-22T23:40:13.000Z,onnx; amd; ryzenai; npu_16K; text-generation; en; license:apache-2.0; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/gpt-oss-20B_eager_rai_1.8.0_npu_16K,99,1,text-generation,,2026-07-22T23:44:14.000Z,onnx; amd; ryzenai; npu_16K; text-generation; conversational; en; license:apache-2.0; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.2-1B-Instruct_rai_1.8.0_npu_4K,42,0,text-generation,,2026-07-23T04:18:31.000Z,onnx; llama; amd; ryzenai; npu_4K; text-generation; conversational; en; license:llama3.2; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.2-1B_rai_1.8.0_npu_4K,29,0,text-generation,,2026-07-23T04:19:49.000Z,onnx; llama; amd; ryzenai; npu_4K; text-generation; en; license:llama3.2; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.2-3B-Instruct_rai_1.8.0_npu_4K,33,0,text-generation,,2026-07-23T04:20:44.000Z,onnx; llama; amd; ryzenai; npu_4K; text-generation; conversational; en; license:llama3.2; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Llama-3.2-3B_rai_1.8.0_npu_4K,11,0,text-generation,,2026-07-23T04:22:43.000Z,onnx; llama; amd; ryzenai; npu_4K; text-generation; en; license:llama3.2; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Meta-Llama-3-8B_rai_1.8.0_npu_4K,10,0,text-generation,,2026-07-23T04:24:42.000Z,onnx; llama; amd; ryzenai; npu_4K; text-generation; en; license:llama3; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Meta-Llama-3.1-8B-Instruct_rai_1.8.0_npu_4K,19,0,text-generation,,2026-07-23T04:28:29.000Z,onnx; llama; amd; ryzenai; npu_4K; text-generation; conversational; en; license:llama3.1; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Mistral-7B-Instruct-v0.2_rai_1.8.0_npu_4K,14,0,text-generation,,2026-07-23T04:33:00.000Z,onnx; mistral; amd; ryzenai; npu_4K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Mistral-7B-Instruct-v0.3_rai_1.8.0_npu_4K,25,0,text-generation,,2026-07-23T04:36:36.000Z,onnx; mistral; amd; ryzenai; npu_4K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Phi-3.5-mini-instruct_rai_1.8.0_npu_4K,20,0,text-generation,,2026-07-23T04:40:39.000Z,onnx; phi3; amd; ryzenai; npu_4K; text-generation; conversational; custom_code; en; license:mit; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Phi-4-mini-instruct_rai_1.8.0_npu_4K,25,0,text-generation,,2026-07-23T04:43:10.000Z,onnx; phi3; amd; ryzenai; npu_4K; text-generation; conversational; custom_code; en; license:mit; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen-2.5_1.5B_Instruct_rai_1.8.0_npu_4K,11,0,text-generation,,2026-07-23T04:45:22.000Z,onnx; qwen2; amd; ryzenai; npu_4K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-0.5B-Instruct_rai_1.8.0_npu_4K,18,0,text-generation,,2026-07-23T04:46:30.000Z,onnx; qwen2; amd; ryzenai; npu_4K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-7B-Instruct_rai_1.8.0_npu_4K,10,0,text-generation,,2026-07-23T04:47:09.000Z,onnx; qwen2; amd; ryzenai; npu_4K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-Coder-1.5B-Instruct_rai_1.8.0_npu_4K,18,0,text-generation,,2026-07-23T04:50:59.000Z,onnx; qwen2; amd; ryzenai; npu_4K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5-Coder-7B-Instruct_rai_1.8.0_npu_4K,28,0,text-generation,,2026-07-23T04:52:10.000Z,onnx; qwen2; amd; ryzenai; npu_4K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen2.5_3B_Instruct_rai_1.8.0_npu_4K,16,0,text-generation,,2026-07-23T04:56:19.000Z,onnx; qwen2; amd; ryzenai; npu_4K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen3-1.7B_rai_1.8.0_npu_4K,26,0,text-generation,,2026-07-23T04:58:25.000Z,onnx; qwen3; amd; ryzenai; npu_4K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen3-4B_rai_1.8.0_npu_4K,37,0,text-generation,,2026-07-23T04:59:42.000Z,onnx; qwen3; amd; ryzenai; npu_4K; text-generation; conversational; en; license:apache-2.0; quark; region:us
ADVANCED MICRO DEVICES INC  (AMD)  (CIK 0000002488),amd,amd/Qwen3-8B_rai_1.8.0_npu_4K,33,0,text-generation,,2026-07-23T05:02:16.000Z,onnx; qwen3; amd; ryzenai; npu_4K; text-generation; conversational; en; license:apache-2.0; quark; region:us
